Venue,Date,Day of Week,Event/Artist Name,Genre,Promoter Code,Promoter Name,Tickets Sold,Venue Capacity,Capacity Rate,Gross Ticket Revenue,Avg Ticket Price (incl. TW rebate),Bar Revenue,Avg Alcohol $/Guest,Band(s) Guarantee,% of Gross Ticket Revenue,Gate Settlement Gain/(Loss),Show Gross Proceeds,Source Year (file),Source File,Data Notes,Date_parsed
Majestic Theatre,2025-10-16,2025-10-16 00:00:00,Sons of the East,Rock,,,243.0,1100.0,0.2209090909,9197.6,37.85020576,2523.23,10.38366255,13000.0,1.413412194,-12371.07,-9847.84,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-16
Majestic Theatre,2025-10-18,2025-10-18 00:00:00,Sir Chloe,Rock,,,432.0,1100.0,0.3927272727,16452.39,38.08423611,3334.04,7.717685185,10500.0,0.6382051483,-2557.79,776.25,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-18
Magic Stick,2025-10-18,2025-10-18 00:00:00,Pretty Pink,Electronic/Dance,2.0,In-House - Brie,82.0,800.0,0.1025,2010.9,24.52317073,1551.0,18.91463415,3000.0,1.491869312,-2788.24,-1237.24,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-10-18
Majestic Theatre,2025-10-19,2025-10-19 00:00:00,Joey Valence & Brae,Hip-Hop/R&B,,,1029.0,1100.0,0.9354545455,41912.41,40.73120505,7767.34,7.548435374,15000.0,0.3578892266,14901.3,22668.64,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-19
Majestic Theatre,2025-10-22,2025-10-22 00:00:00,Lukas Nelson,Country/Americana,,,281.0,1100.0,0.2554545455,13901.72,49.47231317,5463.66,19.44362989,13000.0,0.9351360839,-8627.36,-3163.7,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-22
Majestic Theatre,2025-10-24,2025-10-24 00:00:00,Borns,Pop,,,1115.0,1100.0,1.013636364,54885.81,49.2249417,15020.67,13.47145291,22257.22,0.4055186577,20604.39,35625.06,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-24
Magic Stick,2025-10-24,2025-10-24 00:00:00,Bonnie x Clyde,Electronic/Dance,5.0,Paxahau - Tom Pattyn,293.0,650.0,0.4507692308,8150.0,27.81569966,8746.0,29.84982935,4200.0,0.5153374233,-1298.89,7447.11,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-10-24
Magic Stick,2025-10-27,2025-10-27 00:00:00,Skrilla,Electronic/Dance,1.0,In-House - Zach,121.0,800.0,0.15125,3384.0,27.96694215,1090.0,9.008264463,3750.0,1.108156028,2951.1,4041.1,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-10-27
Majestic Theatre,2025-10-31,2025-10-31 00:00:00,Welcome to Night Vale,Comedy/Other,,,399.0,1100.0,0.3627272727,18768.33,47.03842105,2145.49,5.37716792,6561.4,0.3495995648,6067.55,8213.04,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-10-31
Magic Stick,2025-10-31,2025-10-31 00:00:00,Chezile,Electronic/Dance,1.0,In-House - Zach,217.0,800.0,0.27125,6677.25,30.77073733,315.0,1.451612903,5000.0,0.7488112621,-1412.71,-1097.71,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-10-31
Majestic Theatre,2025-11-01,2025-11-01 00:00:00,Knox,Electronic/Dance,,,511.0,1100.0,0.4645454545,16661.74,32.60614481,6456.31,12.63465753,7000.0,0.4201241887,225.94,6682.25,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-01
Magic Stick,2025-11-01,2025-11-01 00:00:00,Essel,Electronic/Dance,2.0,In-House - Brie,75.0,750.0,0.1,2041.25,27.21666667,1689.0,22.52,4000.0,1.959583588,-3766.74,-2077.74,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-01
Majestic Theatre,2025-11-04,2025-11-04 00:00:00,Grandson,Rock,,,583.0,1100.0,0.53,32093.81,55.04941681,5109.19,8.763619211,17500.0,0.5452764879,-1232.74,3876.45,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-04
Majestic Theatre,2025-11-05,2025-11-05 00:00:00,Michigander,Rock,,,317.0,1100.0,0.2881818182,11453.17,36.12987382,3601.47,11.3611041,11000.0,0.9604327885,-7816.82,-4215.35,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-05
Magic Stick,2025-11-07,2025-11-07 00:00:00,the Olllam,Rock,1.0,In-House - Zach,271.0,750.0,0.3613333333,9070.37,33.47,3137.0,11.57564576,6300.0,0.6945692403,-1028.97,2108.03,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-07
Majestic Theatre,2025-11-08,2025-11-08 00:00:00,Thrice,Rock,,,935.0,1100.0,0.85,40727.4,43.55871658,15381.51,16.45081283,21100.0,0.5180787381,6616.56,21998.07,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-08
Magic Stick,2025-11-08,2025-11-08 00:00:00,Dogs in a Pile,Rock,1.0,In-House - Zach,320.0,750.0,0.4266666667,9939.26,31.0601875,5801.0,18.128125,5750.0,0.5785138934,216.57,6017.57,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-08
Majestic Theatre,2025-11-09,2025-11-09 00:00:00,Sunami,Metal/Hard Rock,,,643.0,1100.0,0.5845454545,23450.91,36.47108865,5552.48,8.635272162,17750.0,0.7569002653,-3360.86,2191.62,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-09
Magic Stick,2025-11-14,2025-11-14 00:00:00,Lotus,Rock,1.0,In-House - Zach,531.0,800.0,0.66375,19040.0,35.85687382,12703.0,23.92278719,10000.0,0.525210084,4353.15,17056.15,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-14
Majestic Theatre,2025-11-14,2025-11-14 00:00:00,Minus the Bear,Rock,,,1138.0,1100.0,1.034545455,74600.0,65.55360281,18218.52,16.00924429,38500.0,0.5160857909,20019.34,38237.86,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-14
Majestic Theatre,2025-11-15,2025-11-15 00:00:00,Psychedlic Porn Crumpets ,Rock,,,555.0,1100.0,0.5045454545,20773.27,37.42931532,7601.19,13.69583784,9500.0,0.4573184674,1136.1,8737.29,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-15
Magic Stick,2025-11-15,2025-11-15 00:00:00,Only Fire,Electronic/Dance,1.0,In-House - Zach,89.0,800.0,0.11125,1875.0,21.06741573,1907.0,21.42696629,3600.0,1.92,3447.83,5354.83,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-15
Majestic Theatre,2025-11-16,2025-11-16 00:00:00,Wednesday ,Rock,,,861.0,1100.0,0.7827272727,28959.39,33.6345993,7169.15,8.326538908,9000.0,0.3107800268,10090.82,17259.97,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-16
Magic Stick,2025-11-20,2025-11-20 00:00:00,Curbi,Electronic/Dance,2.0,In-House - Brie,114.0,750.0,0.152,2524.75,22.14692982,4316.0,37.85964912,3150.0,1.247648282,-3282.13,1033.87,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-20
Magic Stick,2025-11-21,2025-11-21 00:00:00,Joel Corry,Electronic/Dance,5.0,Paxahau - Tom Pattyn,234.0,800.0,0.2925,6457.5,27.59615385,6506.0,27.8034188,5400.0,0.8362369338,-3152.0,3354.0,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-21
Magic Stick,2025-11-22,2025-11-22 00:00:00,Nils Hoffman,Electronic/Dance,5.0,Paxahau - Tom Pattyn,191.0,750.0,0.2546666667,4854.0,25.41361257,4136.0,21.65445026,2900.0,0.5974454059,-1044.96,3091.04,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-22
Magic Stick,2025-11-28,2025-11-28 00:00:00,Tony Romera,Electronic/Dance,2.0,In-House - Brie,82.0,800.0,0.1025,2572.87,31.37646341,2363.0,28.81707317,7500.0,2.915032629,-8190.62,-5827.62,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-28
Majestic Theatre,2025-11-29,2025-11-29 00:00:00,Memphis May Fire,Metal/Hard Rock,,,963.0,1100.0,0.8754545455,47339.52,49.15838006,12985.41,13.48433022,17000.0,0.3591079926,17288.17,30273.58,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-11-29
Magic Stick,2025-11-29,2025-11-29 00:00:00,Black V Neck,Electronic/Dance,5.0,Paxahau - Tom Pattyn,125.0,800.0,0.15625,2629.0,21.032,2843.0,22.744,3400.0,1.293267402,-2885.86,-42.86,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-29
Magic Stick,2025-11-30,2025-11-30 00:00:00,Masceal,Electronic/Dance,1.0,In-House - Zach,191.0,800.0,0.23875,6030.5,31.57329843,2167.0,11.34554974,3218.8,0.5337534201,-969.86,1197.14,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-11-30
Majestic Theatre,2025-12-01,2025-12-01 00:00:00,Monaleo,Hip-Hop/R&B,,,1125.0,1100.0,1.022727273,49597.51,44.08667556,8092.84,7.193635556,10500.0,0.2117041763,18480.0,26572.84,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-01
Majestic Theatre,2025-12-04,2025-12-04 00:00:00,Elovators,Rock,,,634.0,1100.0,0.5763636364,25119.98,39.62141956,12236.88,19.30107256,12568.67,0.5003455417,6136.49,18373.37,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-04
Majestic Theatre,2025-12-05,2025-12-05 00:00:00,PVRIS,Rock,,,737.0,1100.0,0.67,45977.77,62.38503392,7982.72,10.83137042,31000.0,0.6742388767,2102.28,10085.0,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-05
Magic Stick,2025-12-06,2025-12-06 00:00:00,Darude,Electronic/Dance,5.0,Paxahau - Tom Pattyn,677.0,750.0,0.9026666667,20064.5,29.63737075,17342.0,25.61595273,5400.0,0.2691320491,7481.13,24823.13,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-06
Magic Stick,2025-12-08,2025-12-08 00:00:00,Ghost Note,Jazz/Blues/Soul,1.0,In-House - Zach,215.0,750.0,0.2866666667,6341.25,29.49418605,2388.0,11.10697674,4500.0,0.7096392667,-1266.05,1121.95,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-08
Majestic Theatre,2025-12-10,2025-12-10 00:00:00,Earl Sweatshirt,Hip-Hop/R&B,,,990.0,1100.0,0.9,63204.99,63.84342424,8338.53,8.422757576,33000.0,0.5221106751,12275.36,20613.89,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-10
Majestic Theatre,2025-12-11,2025-12-11 00:00:00,Shakey Graves,Country/Americana,,,765.0,1100.0,0.6954545455,32978.27,43.10884967,11592.59,15.15371242,20500.0,0.6216214495,1040.38,12632.97,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-11
Magic Stick,2025-12-13,2025-12-13 00:00:00,Fovos,Electronic/Dance,2.0,In-House - Brie,191.0,800.0,0.23875,4232.5,22.15968586,3068.0,16.06282723,4050.0,0.9568812758,-2726.17,341.83,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-13
Magic Stick,2025-12-16,2025-12-16 00:00:00,Protomatyr,Rock,5.0,Paxahau - Tom Pattyn,551.0,800.0,0.68875,18592.49,33.74317604,6549.0,11.88566243,10500.0,0.5647441521,3941.72,10490.72,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-16
Majestic Theatre,2025-12-16,2025-12-16 00:00:00,Griz,Electronic/Dance,,,864.0,1100.0,0.7854545455,50828.85,58.8296875,12224.67,14.14892361,32760.99,0.6445353377,10912.2,23136.87,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-12-16
Magic Stick,2025-12-20,2025-12-20 00:00:00,Sam Feldt,Electronic/Dance,5.0,Paxahau - Tom Pattyn,203.0,750.0,0.2706666667,6719.5,33.10098522,8181.0,40.30049261,12900.0,1.919785698,-9654.7,-1473.7,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-20
Magic Stick,2025-12-26,2025-12-26 00:00:00,Mustard Plug,Rock,1.0,In-House - Zach,725.0,725.0,1.0,18387.56,25.36215172,11799.0,16.27448276,10034.48,0.5457211289,4490.66,16289.66,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-26
Magic Stick,2025-12-31,2025-12-31 00:00:00,Habstrakt,Electronic/Dance,5.0,Paxahau - Tom Pattyn,754.0,800.0,0.9425,28019.5,37.16114058,21170.0,28.07692308,12400.0,0.4425489391,8143.95,29313.95,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-12-31
Majestic Theatre,2026-01-10,2026-01-10 00:00:00,State Champs,Rock,,,1119.0,1100.0,1.017272727,64930.16,58.02516533,19430.24,17.36393208,29009.35,0.4467777378,23423.57,42853.81,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-01-10
Magic Stick,2026-01-16,2026-01-16 00:00:00,Roddy Lima,Electronic/Dance,5.0,Paxahau - Tom Pattyn,363.0,750.0,0.484,10301.0,28.37741047,10899.0,30.02479339,4200.0,0.4077274051,1029.77,11928.77,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-01-16
Magic Stick,2026-01-31,2026-01-31 00:00:00,Taiki Nulight,Electronic/Dance,5.0,Paxahau - Tom Pattyn,690.0,750.0,0.92,17222.12,24.9595942,16435.0,23.81884058,3450.0,0.2003237697,2332.96,18767.96,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-01-31
Magic Stick,2026-02-04,2026-02-04 00:00:00,Sudan Archives,Hip-Hop/R&B,1.0,In-House - Zach,247.0,781.0,0.3162612036,8890.62,35.99441296,2747.0,11.12145749,5000.0,0.5623904745,-107.74,2639.26,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-04
Magic Stick,2026-02-06,2026-02-06 00:00:00,Swimming Paul,Electronic/Dance,,,795.0,750.0,1.06,23731.25,29.85062893,15317.0,19.26666667,8000.0,0.3371082434,9548.9,24865.9,2026,2026_Show_Results_-_Magic_Stick.xlsx,Promoter code field contained invalid value (2026-05-01 00:00:00) - left blank,2026-02-06
Magic Stick,2026-02-07,2026-02-07 00:00:00,CID,Electronic/Dance,5.0,Paxahau - Tom Pattyn,720.0,800.0,0.9,20880.75,29.00104167,17713.0,24.60138889,5500.0,0.2634005005,6189.47,23902.47,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-07
Magic Stick,2026-02-08,2026-02-08 00:00:00,Whitney Hanson,Pop,1.0,In-House - Zach,165.0,200.0,0.825,6918.75,41.93181818,531.0,3.218181818,3625.0,0.5239385727,425.79,956.79,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-08
Majestic Theatre,2026-02-12,2026-02-12 00:00:00,Twin Sick,Rock,,,699.0,1100.0,0.6354545455,17828.52,25.50575107,13681.85,19.57346209,5500.0,0.3084944796,313.65,13995.5,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-02-12
Magic Stick,2026-02-13,2026-02-13 00:00:00,DJ Pauly D,Electronic/Dance,5.0,Paxahau - Tom Pattyn,894.0,800.0,1.1175,48282.5,54.00727069,27031.0,30.2360179,31550.0,0.6534458655,8415.53,35446.53,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-13
Majestic Theatre,2026-02-13,2026-02-13 00:00:00,Honsetav,Electronic/Dance,,,1218.0,1100.0,1.107272727,42724.5,35.07758621,14400.62,11.82316913,10250.0,0.2399091856,21637.09,36037.71,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-02-13
Majestic Theatre,2026-02-21,2026-02-21 00:00:00,Gogol Bordello,Rock,,,1171.0,1100.0,1.064545455,49494.87,42.2671819,20369.86,17.395269,13500.0,0.2727555401,19741.16,40111.02,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-02-21
Magic Stick,2026-02-21,2026-02-21 00:00:00,Ethan Marc Band,Rock,1.0,In-House - Zach,299.0,814.0,0.3673218673,4304.37,14.39588629,5437.0,18.18394649,3430.0,0.7968645818,-1723.58,3713.42,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-21
Magic Stick,2026-02-28,2026-02-28 00:00:00,Omnom,Electronic/Dance,5.0,Paxahau - Tom Pattyn,818.0,800.0,1.0225,29199.56,35.69628362,21885.0,26.75427873,11200.0,0.3835674236,7753.58,29638.58,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-02-28
Magic Stick,2026-03-05,2026-03-05 00:00:00,Flamingos,Jazz/Blues/Soul,1.0,In-House - Zach,208.0,800.0,0.26,5447.81,26.19139423,3942.0,18.95192308,3500.0,0.6424599977,-902.59,3039.41,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-05
Magic Stick,2026-03-06,2026-03-06 00:00:00,Paul van Dyk,Electronic/Dance,5.0,Paxahau - Tom Pattyn,396.0,800.0,0.495,11831.0,29.87626263,8969.0,22.6489899,10400.0,0.8790465726,-2376.36,6592.64,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-06
Majestic Theatre,2026-03-10,2026-03-10 00:00:00,Jesse Welles,Country/Americana,,,1117.0,750.0,1.489333333,56744.59,50.8008863,16796.44,15.03709937,23000.0,0.4053249834,16796.44,33592.88,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-03-10
Magic Stick,2026-03-13,2026-03-13 00:00:00,Kream,Electronic/Dance,5.0,Paxahau - Tom Pattyn,755.0,800.0,0.94375,32830.0,43.48344371,17077.0,22.61854305,20400.0,0.6213828815,8610.04,25687.04,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-13
Magic Stick,2026-03-14,2026-03-14 00:00:00,Beauz,Electronic/Dance,,,323.0,800.0,0.40375,8369.75,25.9125387,6602.0,20.43962848,6900.0,0.8243973834,-1768.34,4833.66,2026,2026_Show_Results_-_Magic_Stick.xlsx,Promoter code field contained invalid value (2026-05-01 00:00:00) - left blank,2026-03-14
Majestic Theatre,2026-03-18,2026-03-18 00:00:00,Thievery Corp,Electronic/Dance,,,800.0,1100.0,0.7272727273,36993.0,46.24125,14409.94,18.012425,31500.0,0.8515124483,-7405.61,7004.33,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-03-18
Majestic Theatre,2026-03-19,2026-03-19 00:00:00,Evan Honer,Electronic/Dance,,,634.0,1100.0,0.5763636364,24584.66,38.77706625,8864.65,13.98209779,16300.0,0.6630150671,-2596.42,6268.23,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-03-19
Magic Stick,2026-03-20,2026-03-20 00:00:00,Dirtwire,Electronic/Dance,1.0,In-House - Zach,416.0,700.0,0.5942857143,12367.12,29.72865385,5033.0,12.09855769,5500.0,0.4447276326,2749.04,7782.04,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-20
Magic Stick,2026-03-27,2026-03-27 00:00:00,Militarie Gun,Rock,,,263.0,700.0,0.3757142857,4205.0,15.98859316,3320.0,12.62357414,2884.5,0.6859690844,-680.84,2639.16,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-27
Magic Stick,2026-03-28,2026-03-28 00:00:00,Nora En Pure,Electronic/Dance,5.0,Paxahau - Tom Pattyn,795.0,800.0,0.99375,39098.0,49.17987421,17919.0,22.53962264,25400.0,0.6496495984,5675.72,23594.72,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-03-28
Magic Stick,2026-04-04,2026-04-04 00:00:00,Miss Bashful + Luka Eck,Electronic/Dance,5.0,Paxahau - Tom Pattyn,253.0,800.0,0.31625,6741.25,26.64525692,4446.0,17.57312253,6550.0,0.9716298906,-5080.97,-634.97,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-04
Majestic Theatre,2026-04-04,2026-04-04 00:00:00,Naika,Pop,,,885.0,1100.0,0.8045454545,35254.65,39.83576271,8322.29,9.403717514,13000.0,0.3687456832,4150.25,12472.54,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-04
Magic Stick,2026-04-10,2026-04-10 00:00:00,Sarah de Warren,Electronic/Dance,,,193.0,800.0,0.24125,4519.25,23.41580311,4136.0,21.43005181,3850.0,0.8519112685,-2408.95,1727.05,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-10
Majestic Theatre,2026-04-10,2026-04-10 00:00:00,Microwave,Rock,,,875.0,1100.0,0.7954545455,36248.93,41.42734857,15875.9,18.14388571,15000.0,0.4138053178,7473.67,23349.57,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-10
Magic Stick,2026-04-11,2026-04-11 00:00:00,The Chameleons,Rock,1.0,In-House - Zach,365.0,700.0,0.5214285714,11085.0,30.36986301,4095.0,11.21917808,4500.0,0.4059539919,26.0,2599.93,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-11
Majestic Theatre,2026-04-12,2026-04-12 00:00:00,Snail Mail,Rock,,,424.0,1100.0,0.3854545455,15606.86,36.80863208,4956.79,11.69054245,18500.0,1.185376174,-12300.04,-7343.25,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-12
Magic Stick,2026-04-15,2026-04-15 00:00:00,Witchz,Electronic/Dance,1.0,In-House - Zach,170.0,700.0,0.2428571429,6240.81,36.71064706,1472.0,8.658823529,3500.0,0.5608246365,-1482.9,-10.9,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-15
Majestic Theatre,2026-04-16,2026-04-16 00:00:00,Snow tha Product,Hip-Hop/R&B,,,981.0,1100.0,0.8918181818,45948.66,46.83859327,14186.3,14.46106014,21000.0,0.4570318264,12980.6,27166.9,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-16
Majestic Theatre,2026-04-17,2026-04-17 00:00:00,Earlybirds Club,Electronic/Dance,,,739.0,1100.0,0.6718181818,26964.69,36.48807848,13984.64,18.92373478,12932.5,0.4796087031,5468.38,19453.02,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-17
Magic Stick,2026-04-17,2026-04-17 00:00:00,Little Miss Nasty,Electronic/Dance,1.0,In-House - Zach,200.0,700.0,0.2857142857,8375.81,41.87905,3701.0,18.505,7000.0,0.8357400657,-2962.75,738.25,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-17
Magic Stick,2026-04-18,2026-04-18 00:00:00,Manic Focus,Electronic/Dance,,,542.0,800.0,0.6775,19571.0,36.10885609,11497.0,21.21217712,11000.0,0.5620561034,4022.97,15519.97,2026,2026_Show_Results_-_Magic_Stick.xlsx,Promoter code field contained invalid value (2026-05-01 00:00:00) - left blank,2026-04-18
Majestic Theatre,2026-04-18,2026-04-18 00:00:00,49 Winchester,Country/Americana,,,825.0,1100.0,0.75,31800.21,38.54570909,17255.0,20.91515152,19500.0,0.6132034977,1945.26,19200.26,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-18
Majestic Theatre,2026-04-19,2026-04-19 00:00:00,Che,Hip-Hop/R&B,,,1115.0,1100.0,1.013636364,45017.12,40.37409865,999.87,0.8967443946,10000.0,0.2221377112,18839.97,19839.84,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-19
Majestic Theatre,2026-04-23,2026-04-23 00:00:00,Joyce Manor,Rock,,,1148.0,1100.0,1.043636364,52633.72,45.84818815,14911.28,12.98891986,26000.0,0.4939799049,14073.37,28984.65,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-23
Majestic Theatre,2026-04-25,2026-04-25 00:00:00,Ty Segal,Rock,,,582.0,1100.0,0.5290909091,20579.0,35.35910653,11328.33,19.46448454,10700.0,0.5199475193,450.1,11778.43,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-25
Magic Stick,2026-04-26,2026-04-26 00:00:00,Thursday,Rock,6.0,Rental event,527.0,750.0,0.7026666667,4470.0,8.481973435,5356.0,10.16318786,0.0,0.0,1925.0,7281.0,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-04-26
Majestic Theatre,2026-04-28,2026-04-28 00:00:00,They Might be Giants,Rock,,,1772.0,2200.0,0.8054545455,103352.68,58.32544018,17972.2,10.14232506,62500.0,0.6047254895,17155.9,35128.1,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-04-28
Majestic Theatre,2026-05-01,2026-05-01 00:00:00,Biffy,Rock,,,626.0,1100.0,0.5690909091,27641.0,44.15495208,8398.59,13.41627796,7974.25,0.2884935422,9606.65,18005.24,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-01
Magic Stick,2026-05-04,2026-05-04 00:00:00,Bill Callahan,Rock,1.0,In-House - Zach,347.0,700.0,0.4957142857,10613.0,30.58501441,3444.0,9.925072046,7250.0,0.68312447,-129.74,3314.26,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-05-04
Magic Stick,2026-05-07,2026-05-07 00:00:00,Lords of Acid,Electronic/Dance,1.0,In-House - Zach,457.0,750.0,0.6093333333,18791.62,41.1195186,7001.0,15.31947484,13000.0,0.6917977269,742.38,7743.38,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-05-07
Majestic Theatre,2026-05-07,2026-05-07 00:00:00,Naomi Watanabe,Comedy/Other,,,330.0,400.0,0.825,17558.0,53.20606061,1588.41,4.813363636,5645.81,0.3215519991,4897.95,6486.36,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-07
Magic Stick,2026-05-08,2026-05-08 00:00:00,Kasablanca,Electronic/Dance,,,570.0,800.0,0.7125,17512.0,30.72280702,11751.0,20.61578947,6600.0,0.3768844221,5378.68,17129.68,2026,2026_Show_Results_-_Magic_Stick.xlsx,Promoter code field contained invalid value (2026-05-01 00:00:00) - left blank,2026-05-08
Magic Stick,2026-05-09,2026-05-09 00:00:00,Afrobeats to the World,Electronic/Dance,1.0,In-House - Zach,546.0,800.0,0.6825,15030.87,27.52906593,10888.0,19.94139194,965.05,0.06420453374,10903.5,21791.5,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-05-09
Majestic Theatre,2026-05-13,2026-05-13 00:00:00,Babyfxce E,Hip-Hop/R&B,,,1175.0,1100.0,1.068181818,50799.95,43.234,4574.04,3.8928,8750.0,0.172244264,16129.53,20703.57,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-13
Magic Stick,2026-05-15,2026-05-15 00:00:00,Fireworks,Rock,1.0,In-House - Zach,586.0,700.0,0.8371428571,18428.06,31.44720137,6677.0,11.39419795,9233.86,0.5010760764,4797.55,11474.55,2026,2026_Show_Results_-_Magic_Stick.xlsx,,2026-05-15
Majestic Theatre,2026-05-16,2026-05-16 00:00:00,Demon Hunter,Metal/Hard Rock,,,394.0,1100.0,0.3581818182,16512.0,41.90862944,3313.27,8.409314721,6000.0,0.363372093,-3.56,3309.71,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-16
Majestic Theatre,2026-05-20,2026-05-20 00:00:00,Clara La San,Electronic/Dance,,,1165.0,1100.0,1.059090909,48779.76,41.87103863,4396.48,3.773802575,10750.0,0.220378288,20092.18,24488.66,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-20
Majestic Theatre,2026-05-21,2026-05-21 00:00:00,Courtney Barnett,Rock,,,1027.0,1100.0,0.9336363636,48086.83,46.82261928,12567.0,12.23661149,21000.0,0.4367100098,13527.85,26094.85,2026,2026_Show_Results_-_Majestic_Theatre.xlsx,,2026-05-21
